IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,FID,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall
3,Niedersachsen,LK Göttingen,A35-A59,M,2,0,404683,2020/03/12,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A35-A59,M,1,0,404684,2020/03/14,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A35-A59,M,2,0,404685,2020/03/15,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A35-A59,M,2,0,404686,2020/03/16,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A35-A59,M,7,0,404687,2020/03/18,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A35-A59,M,2,0,404688,2020/03/20,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A35-A59,M,2,0,404689,2020/03/21,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A35-A59,M,1,0,404690,2020/03/22,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A35-A59,M,2,0,404691,2020/03/23,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A35-A59,M,1,0,404692,2020/03/24,03159,2020/03/27,1,-9
3,Niedersachsen,LK Göttingen,A35-A59,M,4,0,404693,2020/03/26,03159,2020/03/27,1,-9
3,Niedersachsen,LK Göttingen,A35-A59,W,2,0,404694,2020/03/12,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A35-A59,W,1,0,404695,2020/03/14,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A35-A59,W,1,0,404696,2020/03/17,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A35-A59,W,2,0,404697,2020/03/18,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A35-A59,W,2,0,404698,2020/03/19,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A35-A59,W,1,0,404699,2020/03/20,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A35-A59,W,4,0,404700,2020/03/21,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A35-A59,W,1,0,404701,2020/03/22,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A35-A59,W,5,0,404702,2020/03/23,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A35-A59,W,4,0,404703,2020/03/24,03159,2020/03/27,1,-9
3,Niedersachsen,LK Göttingen,A35-A59,W,3,0,404704,2020/03/25,03159,2020/03/27,1,-9
3,Niedersachsen,LK Göttingen,A35-A59,W,3,0,404705,2020/03/26,03159,2020/03/27,1,-9
3,Niedersachsen,LK Göttingen,A60-A79,M,1,0,404706,2020/03/16,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A60-A79,M,3,0,404707,2020/03/18,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A60-A79,M,1,0,404708,2020/03/19,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A60-A79,M,1,0,404709,2020/03/20,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A60-A79,M,1,0,404710,2020/03/22,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A60-A79,M,2,0,404711,2020/03/23,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A60-A79,M,2,0,404712,2020/03/26,03159,2020/03/27,1,-9
3,Niedersachsen,LK Göttingen,A60-A79,W,1,0,404713,2020/03/18,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A60-A79,W,2,0,404714,2020/03/20,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A60-A79,W,1,0,404715,2020/03/23,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A60-A79,W,1,0,404716,2020/03/25,03159,2020/03/27,1,-9
3,Niedersachsen,LK Göttingen,A60-A79,W,4,0,404717,2020/03/26,03159,2020/03/27,1,-9
3,Niedersachsen,LK Göttingen,A80+,M,1,0,404718,2020/03/21,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,A80+,W,1,0,404719,2020/03/18,03159,2020/03/27,0,-9
3,Niedersachsen,LK Göttingen,unbekannt,unbekannt,1,0,404720,2020/03/26,03159,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A00-A04,W,1,0,404721,2020/03/21,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A00-A04,W,-1,0,404722,2020/03/24,03241,2020/03/27,-1,-9
3,Niedersachsen,Region Hannover,A00-A04,W,1,0,404723,2020/03/26,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A05-A14,M,2,0,404724,2020/03/16,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A05-A14,M,1,0,404725,2020/03/17,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A05-A14,M,1,0,404726,2020/03/18,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A05-A14,M,1,0,404727,2020/03/21,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A05-A14,M,1,0,404728,2020/03/22,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A05-A14,M,2,0,404729,2020/03/25,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A05-A14,M,1,0,404730,2020/03/26,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A05-A14,W,2,0,404731,2020/03/18,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A05-A14,W,1,0,404732,2020/03/20,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A05-A14,W,1,0,404733,2020/03/21,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A05-A14,W,1,0,404734,2020/03/23,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A05-A14,W,1,0,404735,2020/03/24,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A05-A14,W,1,0,404736,2020/03/25,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A05-A14,W,2,0,404737,2020/03/26,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A15-A34,M,1,0,404738,2020/03/09,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,M,1,0,404739,2020/03/10,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,M,2,0,404740,2020/03/11,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,M,3,0,404741,2020/03/12,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,M,1,0,404742,2020/03/13,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,M,1,0,404743,2020/03/14,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,M,1,0,404744,2020/03/15,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,M,3,0,404745,2020/03/16,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,M,8,0,404746,2020/03/17,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,M,5,0,404747,2020/03/18,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,M,2,0,404748,2020/03/19,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,M,9,0,404749,2020/03/20,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,M,2,0,404750,2020/03/21,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,M,1,0,404751,2020/03/22,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,M,3,0,404752,2020/03/23,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,M,4,0,404753,2020/03/24,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,M,3,0,404754,2020/03/24,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A15-A34,M,10,0,404755,2020/03/25,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A15-A34,M,8,0,404756,2020/03/26,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A15-A34,unbekannt,1,0,404757,2020/03/20,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,unbekannt,1,0,404758,2020/03/23,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,unbekannt,2,0,404759,2020/03/24,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,unbekannt,1,0,404760,2020/03/25,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A15-A34,unbekannt,1,0,404761,2020/03/26,03241,2020/03/27,1,-9
3,Niedersachsen,Region Hannover,A15-A34,W,1,0,404762,2020/03/09,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,W,1,0,404763,2020/03/11,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,W,3,0,404764,2020/03/12,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,W,1,0,404765,2020/03/15,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,W,1,0,404766,2020/03/16,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,W,5,0,404767,2020/03/17,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,W,7,0,404768,2020/03/18,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,W,8,0,404769,2020/03/19,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,W,8,0,404770,2020/03/20,03241,2020/03/27,0,-9
3,Niedersachsen,Region Hannover,A15-A34,W,1,0,404771,2020/03/21,03241,2020/03/27,0,-9
