IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall
3,Niedersachsen,LK Hameln-Pyrmont,A15-A34,M,3,0,323611,2020-03-16T00:00:00.000Z,03252,26.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A15-A34,M,1,0,323612,2020-03-18T00:00:00.000Z,03252,26.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A15-A34,W,1,0,323613,2020-03-20T00:00:00.000Z,03252,26.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A15-A34,W,1,0,323614,2020-03-21T00:00:00.000Z,03252,26.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,M,1,0,323615,2020-03-10T00:00:00.000Z,03252,26.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,M,1,0,323616,2020-03-14T00:00:00.000Z,03252,26.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,M,1,0,323617,2020-03-15T00:00:00.000Z,03252,26.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,M,1,0,323618,2020-03-18T00:00:00.000Z,03252,26.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,M,3,0,323619,2020-03-19T00:00:00.000Z,03252,26.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,M,2,0,323620,2020-03-21T00:00:00.000Z,03252,26.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,M,1,0,323621,2020-03-23T00:00:00.000Z,03252,26.03.2020 00:00,1,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,W,1,0,323622,2020-03-12T00:00:00.000Z,03252,26.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,W,1,0,323623,2020-03-16T00:00:00.000Z,03252,26.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,W,1,0,323624,2020-03-18T00:00:00.000Z,03252,26.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,W,1,0,323625,2020-03-19T00:00:00.000Z,03252,26.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,W,1,0,323626,2020-03-20T00:00:00.000Z,03252,26.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A60-A79,M,1,0,323627,2020-03-16T00:00:00.000Z,03252,26.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A60-A79,M,1,0,323628,2020-03-18T00:00:00.000Z,03252,26.03.2020 00:00,0,0
